Date,SPY,XLF,BKX
2011-03-02,100.1019287109375,10.079937934875488,52.029998779296875
2011-03-03,101.82608795166016,10.289044380187988,53.040000915527344
2011-03-04,101.06315612792969,10.159890174865723,52.27000045776367
2011-03-07,100.26973724365234,10.092241287231445,51.86000061035156
2011-03-08,101.1470718383789,10.313641548156738,53.2599983215332
2011-03-09,101.00215148925781,10.313641548156738,53.310001373291016
2011-03-10,99.13298034667969,10.104540824890137,52.04999923706055
2011-03-11,99.81958770751953,10.172189712524414,52.54999923706055
2011-03-14,99.21693420410156,10.079937934875488,52.119998931884766
2011-03-15,98.08016204833984,9.963088035583496,51.65999984741211
2011-03-16,96.26441192626953,9.778589248657227,50.81999969482422
2011-03-17,97.53848266601562,9.895438194274902,51.54999923706055
2011-03-18,97.89327239990234,10.032327651977539,52.09000015258789
2011-03-21,99.41039276123047,10.081656455993652,52.0099983215332
2011-03-22,99.06562042236328,10.026158332824707,51.709999084472656
2011-03-23,99.34909057617188,10.001497268676758,51.400001525878906
2011-03-24,100.29922485351562,10.050826072692871,51.560001373291016
2011-03-25,100.60572052001953,10.075490951538086,51.81999969482422
2011-03-28,100.36052703857422,10.044656753540039,51.630001068115234
2011-03-29,101.0347900390625,10.063157081604004,51.790000915527344
2011-03-30,101.7320785522461,10.143319129943848,52.130001068115234
2011-03-31,101.59414672851562,10.106319427490234,51.91999816894531
2011-04-01,102.02326965332031,10.192647933959961,52.43000030517578
2011-04-04,102.1075210571289,10.180315017700195,52.38999938964844
2011-04-05,102.09219360351562,10.174149513244629,52.369998931884766
2011-04-06,102.41397857666016,10.291305541992188,53.16999816894531
2011-04-07,102.15350341796875,10.241976737976074,52.88999938964844
2011-04-08,101.80105590820312,10.149482727050781,52.41999816894531
2011-04-11,101.49453735351562,10.149482727050781,52.369998931884766
2011-04-12,100.73597717285156,10.112485885620117,52.33000183105469
2011-04-13,100.72830200195312,10.038500785827637,51.77000045776367
2011-04-14,100.8049545288086,9.946000099182129,51.209999084472656
2011-04-15,101.17267608642578,9.952166557312012,51.130001068115234
2011-04-18,100.03870391845703,9.816509246826172,50.470001220703125
2011-04-19,100.6133804321289,9.847345352172852,50.5
2011-04-20,101.98491668701172,9.872010231018066,50.2599983215332
2011-04-21,102.50595092773438,9.927501678466797,50.470001220703125
2011-04-25,102.398681640625,9.915169715881348,50.47999954223633
2011-04-26,103.27984619140625,9.976834297180176,50.90999984741211
2011-04-27,103.9541244506836,10.038500785827637,51.400001525878906
2011-04-28,104.29129028320312,10.118650436401367,51.650001525878906
2011-04-29,104.53646087646484,10.100151062011719,51.529998779296875
2011-05-02,104.37557220458984,10.056992530822754,51.33000183105469
2011-05-03,104.0001220703125,10.100151062011719,51.810001373291016
2011-05-04,103.31051635742188,10.01382827758789,51.310001373291016
2011-05-05,102.37569427490234,9.884339332580566,50.630001068115234
2011-05-06,102.82778930664062,9.93366813659668,50.72999954223633
2011-05-09,103.2262191772461,9.909005165100098,50.54999923706055
2011-05-10,104.10736083984375,10.001497268676758,51.02000045776367
2011-05-11,103.01166534423828,9.86584186553955,50.52000045776367
2011-05-12,103.50205993652344,9.86584186553955,50.400001525878906
2011-05-13,102.7051773071289,9.724016189575195,49.5099983215332
2011-05-16,102.05389404296875,9.711685180664062,49.56999969482422
2011-05-17,102.03854370117188,9.785682678222656,50.38999938964844
2011-05-18,102.95036315917969,9.828845024108887,50.54999923706055
2011-05-19,103.195556640625,9.828845024108887,50.599998474121094
2011-05-20,102.37569427490234,9.693190574645996,49.689998626708984
2011-05-23,101.18804168701172,9.55753231048584,48.970001220703125
2011-05-24,101.10374450683594,9.545198440551758,48.91999816894531
2011-05-25,101.44090270996094,9.551366806030273,48.880001068115234
2011-05-26,101.9083023071289,9.60069751739502,49.04999923706055
2011-05-27,102.299072265625,9.668523788452148,49.720001220703125
2011-05-31,103.36412811279297,9.767181396484375,50.099998474121094
