date,asset,period,model,conditional_volatility,conditional_variance
2008-02-11,XLF,crisis,GJR_GARCH_11,2.793787760870642,7.805250052790596
2008-02-12,XLF,crisis,GJR_GARCH_11,2.807354468772121,7.8812391133347965
2008-02-13,XLF,crisis,GJR_GARCH_11,2.705274394557298,7.318509549847356
2008-02-14,XLF,crisis,GJR_GARCH_11,2.5875418841933366,6.695373002454803
2008-02-15,XLF,crisis,GJR_GARCH_11,2.7079704786869887,7.333104113440239
2008-02-19,XLF,crisis,GJR_GARCH_11,2.598316059707669,6.751246346134788
2008-02-20,XLF,crisis,GJR_GARCH_11,2.4865503868955825,6.182932826570571
2008-02-21,XLF,crisis,GJR_GARCH_11,2.387238294916887,5.6989066767176855
2008-02-22,XLF,crisis,GJR_GARCH_11,2.3848537889782877,5.687527594804095
2008-02-25,XLF,crisis,GJR_GARCH_11,2.3035140992453274,5.306177205422012
2008-02-26,XLF,crisis,GJR_GARCH_11,2.210250624865762,4.885207824719492
2008-02-27,XLF,crisis,GJR_GARCH_11,2.126843935706013,4.523465126849444
2008-02-28,XLF,crisis,GJR_GARCH_11,2.0463321415440463,4.187475233516243
2008-02-29,XLF,crisis,GJR_GARCH_11,2.3449685139627374,5.498877331476609
2008-03-03,XLF,crisis,GJR_GARCH_11,2.6151127959074656,6.838814935318962
2008-03-04,XLF,crisis,GJR_GARCH_11,2.5492625342156203,6.4987394683554465
2008-03-05,XLF,crisis,GJR_GARCH_11,2.4441137031398754,5.973691793876115
2008-03-06,XLF,crisis,GJR_GARCH_11,2.3539236681968863,5.540956635697484
2008-03-07,XLF,crisis,GJR_GARCH_11,2.6698050557006168,7.127859035444573
2008-03-10,XLF,crisis,GJR_GARCH_11,2.554209803288327,6.523987719214195
2008-03-11,XLF,crisis,GJR_GARCH_11,2.7001994502330047,7.291077071038621
2008-03-12,XLF,crisis,GJR_GARCH_11,2.6955491632699577,7.26598529160537
2008-03-13,XLF,crisis,GJR_GARCH_11,2.652608396254522,7.036331303879987
2008-03-14,XLF,crisis,GJR_GARCH_11,2.5375110095183753,6.438962123426964
2008-03-17,XLF,crisis,GJR_GARCH_11,2.6854049186230484,7.211399576964861
2008-03-18,XLF,crisis,GJR_GARCH_11,2.7221476983219826,7.410088091479667
2008-03-19,XLF,crisis,GJR_GARCH_11,2.7791885145818678,7.723888799583769
2008-03-20,XLF,crisis,GJR_GARCH_11,2.8584832230639554,8.170926336538098
2008-03-24,XLF,crisis,GJR_GARCH_11,2.8583808991778827,8.170341364784962
2008-03-25,XLF,crisis,GJR_GARCH_11,2.736781095352886,7.489970763880943
2008-03-26,XLF,crisis,GJR_GARCH_11,2.6167076880768523,6.8471591248405055
2008-03-27,XLF,crisis,GJR_GARCH_11,2.9155252154249345,8.500287281778611
2008-03-28,XLF,crisis,GJR_GARCH_11,2.844053100178106,8.088638036632696
2008-03-31,XLF,crisis,GJR_GARCH_11,2.8588653556220516,8.173111121576
2008-04-01,XLF,crisis,GJR_GARCH_11,2.7345969982638754,7.478020742913798
2008-04-02,XLF,crisis,GJR_GARCH_11,2.7418409668684083,7.517691887597888
2008-04-03,XLF,crisis,GJR_GARCH_11,2.6214247472384744,6.871867705434299
2008-04-04,XLF,crisis,GJR_GARCH_11,2.5095456019755162,6.297819128394656
2008-04-07,XLF,crisis,GJR_GARCH_11,2.4513947846671997,6.009336390293546
2008-04-08,XLF,crisis,GJR_GARCH_11,2.350767110422881,5.526106007445941
2008-04-09,XLF,crisis,GJR_GARCH_11,2.287556299446305,5.232913823136473
2008-04-10,XLF,crisis,GJR_GARCH_11,2.283687076004767,5.215226661111203
2008-04-11,XLF,crisis,GJR_GARCH_11,2.197657676484407,4.829699263010843
2008-04-14,XLF,crisis,GJR_GARCH_11,2.2348452952236957,4.9945334935834875
2008-04-15,XLF,crisis,GJR_GARCH_11,2.3374992280205475,5.463902640996656
2008-04-16,XLF,crisis,GJR_GARCH_11,2.24674286471202,5.047853500134374
2008-04-17,XLF,crisis,GJR_GARCH_11,2.183745012383576,4.768742279110144
2008-04-18,XLF,crisis,GJR_GARCH_11,2.110489520731627,4.454166017118013
2008-04-21,XLF,crisis,GJR_GARCH_11,2.049243815085753,4.199400213667211
2008-04-22,XLF,crisis,GJR_GARCH_11,2.05374367454936,4.217863080751506
2008-04-23,XLF,crisis,GJR_GARCH_11,2.038450141241567,4.155278978327765
2008-04-24,XLF,crisis,GJR_GARCH_11,1.970666260283595,3.8835255094201293
2008-04-25,XLF,crisis,GJR_GARCH_11,1.9501092218281628,3.802925977059243
2008-04-28,XLF,crisis,GJR_GARCH_11,1.8961222927452368,3.5952797490454533
2008-04-29,XLF,crisis,GJR_GARCH_11,1.8304648909093713,3.3506017168518563
2008-04-30,XLF,crisis,GJR_GARCH_11,1.8195033559987592,3.3105924624907477
2008-05-01,XLF,crisis,GJR_GARCH_11,1.758380534974038,3.091902105775584
2008-05-02,XLF,crisis,GJR_GARCH_11,1.7531673136427273,3.073595629625257
2008-05-05,XLF,crisis,GJR_GARCH_11,1.7000941884580092,2.890320249628697
2008-05-06,XLF,crisis,GJR_GARCH_11,1.7723093756742476,3.1410805231028416
2008-05-07,XLF,crisis,GJR_GARCH_11,1.721152424073088,2.962365666892667
2008-05-08,XLF,crisis,GJR_GARCH_11,2.233947520347271,4.990521523665722
2008-05-09,XLF,crisis,GJR_GARCH_11,2.2851683946919423,5.221994592098949
2008-05-12,XLF,crisis,GJR_GARCH_11,2.1930727693018226,4.809568171453165
2008-05-13,XLF,crisis,GJR_GARCH_11,2.11335749925622,4.4662799196625045
2008-05-14,XLF,crisis,GJR_GARCH_11,2.053097667430699,4.215210032009376
2008-05-15,XLF,crisis,GJR_GARCH_11,1.9789109840692674,3.916088682869996
2008-05-16,XLF,crisis,GJR_GARCH_11,1.9121111709440144,3.6561691300488897
2008-05-19,XLF,crisis,GJR_GARCH_11,1.845909919202291,3.4073834298094083
2008-05-20,XLF,crisis,GJR_GARCH_11,1.8091288935469065,3.2729473534662543
2008-05-21,XLF,crisis,GJR_GARCH_11,1.97618943828615,3.905324695993729
2008-05-22,XLF,crisis,GJR_GARCH_11,2.1579881270990344,4.6569127567003985
2008-05-23,XLF,crisis,GJR_GARCH_11,2.076036806886605,4.3099288235479305
2008-05-27,XLF,crisis,GJR_GARCH_11,2.0694672398493985,4.282694656809888
2008-05-28,XLF,crisis,GJR_GARCH_11,1.99321974828561,3.9729249649557503
2008-05-29,XLF,crisis,GJR_GARCH_11,1.9251123005344561,3.7060573696690664
2008-05-30,XLF,crisis,GJR_GARCH_11,1.8714731367418056,3.502411701546213
2008-06-02,XLF,crisis,GJR_GARCH_11,1.8623029721235076,3.46817235998005
2008-06-03,XLF,crisis,GJR_GARCH_11,1.8798535516940456,3.5338493758167178
2008-06-04,XLF,crisis,GJR_GARCH_11,1.8147320374601776,3.2932523677843677
2008-06-05,XLF,crisis,GJR_GARCH_11,1.7613230698441273,3.102258956365141
2008-06-06,XLF,crisis,GJR_GARCH_11,1.723757363043742,2.971339446647515
2008-06-09,XLF,crisis,GJR_GARCH_11,2.8177453667389716,7.939688951778941
2008-06-10,XLF,crisis,GJR_GARCH_11,2.7377147987536334,7.495082319314648
2008-06-11,XLF,crisis,GJR_GARCH_11,2.618260708175674,6.855289135976581
2008-06-12,XLF,crisis,GJR_GARCH_11,2.767154186514847,7.657142291946643
2008-06-13,XLF,crisis,GJR_GARCH_11,2.6673474535342603,7.1147424378757025
2008-06-16,XLF,crisis,GJR_GARCH_11,2.5600295870368686,6.55375148650416
2008-06-17,XLF,crisis,GJR_GARCH_11,2.4544901753061983,6.024522020674652
2008-06-18,XLF,crisis,GJR_GARCH_11,2.632996383896441,6.932669957611735
2008-06-19,XLF,crisis,GJR_GARCH_11,2.5945530166464317,6.7317053561890985
2008-06-20,XLF,crisis,GJR_GARCH_11,2.487693739429307,6.188620141195768
2008-06-23,XLF,crisis,GJR_GARCH_11,2.4702695504273455,6.10223165176852
2008-06-24,XLF,crisis,GJR_GARCH_11,2.694459026543632,7.260109445722456
2008-06-25,XLF,crisis,GJR_GARCH_11,2.5820581662510644,6.66702437390381
2008-06-26,XLF,crisis,GJR_GARCH_11,2.4712619553776123,6.10713565209678
2008-06-27,XLF,crisis,GJR_GARCH_11,2.795831601011499,7.816674341214521
2008-06-30,XLF,crisis,GJR_GARCH_11,2.7355955372972582,7.483482943680675
2008-07-01,XLF,crisis,GJR_GARCH_11,2.67354276004584,7.147830889793528
2008-07-02,XLF,crisis,GJR_GARCH_11,2.5579593865331853,6.54315622315323
2008-07-03,XLF,crisis,GJR_GARCH_11,2.512383164124128,6.312069163374365
2008-07-07,XLF,crisis,GJR_GARCH_11,2.406309045099405,5.79032322052721
2008-07-08,XLF,crisis,GJR_GARCH_11,2.6763844592323425,7.163033773620398
2008-07-09,XLF,crisis,GJR_GARCH_11,2.671715260544255,7.1380624334250555
2008-07-10,XLF,crisis,GJR_GARCH_11,3.5374974163478767,12.513887970667904
2008-07-11,XLF,crisis,GJR_GARCH_11,3.3770508321082007,11.404472322642691
2008-07-14,XLF,crisis,GJR_GARCH_11,3.4129347355423985,11.648123509071862
2008-07-15,XLF,crisis,GJR_GARCH_11,3.9208439201077527,15.37301704584593
2008-07-16,XLF,crisis,GJR_GARCH_11,3.940849372486097,15.530293776624065
2008-07-17,XLF,crisis,GJR_GARCH_11,4.029638752089513,16.237988472341524
2008-07-18,XLF,crisis,GJR_GARCH_11,3.87072032632583,14.982475844631939
2008-07-21,XLF,crisis,GJR_GARCH_11,3.694341558223832,13.648159548819692
2008-07-22,XLF,crisis,GJR_GARCH_11,3.519272801832849,12.385281053720432
2008-07-23,XLF,crisis,GJR_GARCH_11,3.4915564198388607,12.190966232917962
2008-07-24,XLF,crisis,GJR_GARCH_11,3.327261243582435,11.070667383045732
2008-07-25,XLF,crisis,GJR_GARCH_11,4.3123847187142506,18.596661962200187
2008-07-28,XLF,crisis,GJR_GARCH_11,4.102406995730754,16.82974315862063
2008-07-29,XLF,crisis,GJR_GARCH_11,4.379709410631011,19.18185452156984
2008-07-30,XLF,crisis,GJR_GARCH_11,4.270539501719927,18.237507635750283
2008-07-31,XLF,crisis,GJR_GARCH_11,4.0677224946657216,16.54636629360952
2008-08-01,XLF,crisis,GJR_GARCH_11,3.8820548682463865,15.07035000007547
2008-08-04,XLF,crisis,GJR_GARCH_11,3.6957407626204444,13.658499784494344
2008-08-05,XLF,crisis,GJR_GARCH_11,3.5291951757305617,12.455218588399871
2008-08-06,XLF,crisis,GJR_GARCH_11,3.4175490915456925,11.67964179312479
2008-08-07,XLF,crisis,GJR_GARCH_11,3.27513560974292,10.726513262206128
2008-08-08,XLF,crisis,GJR_GARCH_11,3.759737136966615,14.135623339085917
2008-08-11,XLF,crisis,GJR_GARCH_11,3.605371379353083,12.998702783058352
2008-08-12,XLF,crisis,GJR_GARCH_11,3.4419110497152774,11.846751674152122
2008-08-13,XLF,crisis,GJR_GARCH_11,3.9247598778155544,15.403740098510765
2008-08-14,XLF,crisis,GJR_GARCH_11,3.913330070285449,15.314152239000318
2008-08-15,XLF,crisis,GJR_GARCH_11,3.7452824196205716,14.027140402718924
2008-08-18,XLF,crisis,GJR_GARCH_11,3.5682931616833726,12.73271608771632
2008-08-19,XLF,crisis,GJR_GARCH_11,3.755795684350225,14.106001222583775
2008-08-20,XLF,crisis,GJR_GARCH_11,3.767128666383473,14.191258389088123
2008-08-21,XLF,crisis,GJR_GARCH_11,3.59711189407906,12.939213978525043
2008-08-22,XLF,crisis,GJR_GARCH_11,3.495911268506884,12.221395597273409
2008-08-25,XLF,crisis,GJR_GARCH_11,3.363814276785007,11.31524648870264
2008-08-26,XLF,crisis,GJR_GARCH_11,3.520347465522552,12.392846278011056
2008-08-27,XLF,crisis,GJR_GARCH_11,3.356602398634707,11.26677966252027
2008-08-28,XLF,crisis,GJR_GARCH_11,3.2100127865616166,10.304182089889075
2008-08-29,XLF,crisis,GJR_GARCH_11,3.1012592648922963,9.617809028080305
2008-09-02,XLF,crisis,GJR_GARCH_11,2.9598144436089546,8.760501540596186
2008-09-03,XLF,crisis,GJR_GARCH_11,2.832826846589838,8.024907942760127
2008-09-04,XLF,crisis,GJR_GARCH_11,2.7150733899508555,7.37162351281923
2008-09-05,XLF,crisis,GJR_GARCH_11,3.3248636417709894,11.054718236370645
2008-09-08,XLF,crisis,GJR_GARCH_11,3.2012929389668217,10.24827648107883
2008-09-09,XLF,crisis,GJR_GARCH_11,3.0984533037406563,9.600412875461387
2008-09-10,XLF,crisis,GJR_GARCH_11,4.049980410889166,16.402341328585976
2008-09-11,XLF,crisis,GJR_GARCH_11,3.878028394501659,15.039104228561115
2008-09-12,XLF,crisis,GJR_GARCH_11,3.703513321408626,13.716010921851153
2008-09-15,XLF,crisis,GJR_GARCH_11,3.56330409247469,12.697136055446876
2008-09-16,XLF,crisis,GJR_GARCH_11,5.518945478321461,30.4587591926849
2008-09-17,XLF,crisis,GJR_GARCH_11,5.315144267596909,28.250758585368285
2008-09-18,XLF,crisis,GJR_GARCH_11,6.6222026455995975,43.85356787938631
2008-09-19,XLF,crisis,GJR_GARCH_11,6.352979580613472,40.36034955169173
2008-09-22,XLF,crisis,GJR_GARCH_11,6.2041300158842825,38.49122925399631
2008-09-23,XLF,crisis,GJR_GARCH_11,6.90608169200558,47.69396433665466
2008-09-24,XLF,crisis,GJR_GARCH_11,6.555229953843254,42.971039747763825
2008-09-25,XLF,crisis,GJR_GARCH_11,6.234977420121919,38.87494342943018
2008-09-26,XLF,crisis,GJR_GARCH_11,5.930248020560432,35.167841585360925
2008-09-29,XLF,crisis,GJR_GARCH_11,5.642238632372006,31.83485678463113
2008-09-30,XLF,crisis,GJR_GARCH_11,8.077399199496977,65.2443778280344
2008-10-01,XLF,crisis,GJR_GARCH_11,7.709401502220837,59.4348715224449
2008-10-02,XLF,crisis,GJR_GARCH_11,7.331439901944461,53.750011035823405
2008-10-03,XLF,crisis,GJR_GARCH_11,7.2728473532749325,52.89430862403819
2008-10-06,XLF,crisis,GJR_GARCH_11,7.143792460834592,51.03377072347716
2008-10-07,XLF,crisis,GJR_GARCH_11,7.13596225610373,50.92195732053704
2008-10-08,XLF,crisis,GJR_GARCH_11,8.271983099466157,68.42570439785372
2008-10-09,XLF,crisis,GJR_GARCH_11,8.02594354526306,64.41576979174977
2008-10-10,XLF,crisis,GJR_GARCH_11,8.935065739837569,79.83539977521907
2008-10-13,XLF,crisis,GJR_GARCH_11,8.55788306431834,73.23736254254665
2008-10-14,XLF,crisis,GJR_GARCH_11,8.170135077498978,66.75110718457923
2008-10-15,XLF,crisis,GJR_GARCH_11,7.789311541998974,60.673374298318436
2008-10-16,XLF,crisis,GJR_GARCH_11,8.861827057172617,78.53197879123668
2008-10-17,XLF,crisis,GJR_GARCH_11,8.412131850155937,70.76396226440795
2008-10-20,XLF,crisis,GJR_GARCH_11,8.063697605557236,65.0232190738695
2008-10-21,XLF,crisis,GJR_GARCH_11,7.674336287424826,58.89543745248547
2008-10-22,XLF,crisis,GJR_GARCH_11,7.386889906601834,54.56614249225605
2008-10-23,XLF,crisis,GJR_GARCH_11,7.516737896627533,56.50134860659651
2008-10-24,XLF,crisis,GJR_GARCH_11,7.1414913209611735,51.00089828736377
2008-10-27,XLF,crisis,GJR_GARCH_11,7.337919219600494,53.845058473382316
2008-10-28,XLF,crisis,GJR_GARCH_11,7.050038922990828,49.70304881568567
2008-10-29,XLF,crisis,GJR_GARCH_11,6.91365825354443,47.798670446803015
2008-10-30,XLF,crisis,GJR_GARCH_11,7.081407702983349,50.146335055871916
2008-10-31,XLF,crisis,GJR_GARCH_11,6.7349890594306085,45.36007763065
2008-11-03,XLF,crisis,GJR_GARCH_11,6.419962442913167,41.21591776841561
2008-11-04,XLF,crisis,GJR_GARCH_11,6.0958389551483005,37.15925256710352
2008-11-05,XLF,crisis,GJR_GARCH_11,5.82712356059887,33.95536899048645
2008-11-06,XLF,crisis,GJR_GARCH_11,6.868760223815961,47.1798670122763
2008-11-07,XLF,crisis,GJR_GARCH_11,7.172869364814965,51.45005492470104
2008-11-10,XLF,crisis,GJR_GARCH_11,6.8121605559497675,46.40553144003785
2008-11-11,XLF,crisis,GJR_GARCH_11,6.576294868870456,43.247654202331894
2008-11-12,XLF,crisis,GJR_GARCH_11,6.405525916303576,41.03076226443677
2008-11-13,XLF,crisis,GJR_GARCH_11,6.636711996243585,44.04594612108352
2008-11-14,XLF,crisis,GJR_GARCH_11,6.3576216091904145,40.41935252564492
2008-11-17,XLF,crisis,GJR_GARCH_11,6.4100139010290595,41.088278211385784
2008-11-18,XLF,crisis,GJR_GARCH_11,6.679583406099007,44.61683447903321
2008-11-19,XLF,crisis,GJR_GARCH_11,6.361963122753298,40.47457477527289
2008-11-20,XLF,crisis,GJR_GARCH_11,7.655570368021565,58.60775765972984
2008-11-21,XLF,crisis,GJR_GARCH_11,8.727527420261723,76.16973487142023
2008-11-24,XLF,crisis,GJR_GARCH_11,8.288847786819435,68.70499763306145
2008-11-25,XLF,crisis,GJR_GARCH_11,8.043107229602452,64.69157390688322
2008-11-26,XLF,crisis,GJR_GARCH_11,7.663111690401359,58.723280779565975
2008-11-28,XLF,crisis,GJR_GARCH_11,7.293644447878688,53.197249332071614
2008-12-01,XLF,crisis,GJR_GARCH_11,6.929454574221231,48.01734069619555
2008-12-02,XLF,crisis,GJR_GARCH_11,10.221799655868441,104.48518820471219
2008-12-03,XLF,crisis,GJR_GARCH_11,9.741449729804973,94.89584283831738
2008-12-04,XLF,crisis,GJR_GARCH_11,9.261011387815985,85.76633192525736
2008-12-05,XLF,crisis,GJR_GARCH_11,8.792859155889065,77.31437213530216
2008-12-08,XLF,crisis,GJR_GARCH_11,8.39256875377873,70.43521028690307
2008-12-09,XLF,crisis,GJR_GARCH_11,8.00178985242742,64.02864084241043
2008-12-10,XLF,crisis,GJR_GARCH_11,7.776240227470109,60.46991207532437
2008-12-11,XLF,crisis,GJR_GARCH_11,7.408750001187642,54.88957658009789
2008-12-12,XLF,crisis,GJR_GARCH_11,7.796915503404784,60.79189136723387
2008-12-15,XLF,crisis,GJR_GARCH_11,7.4029302720270955,54.803376612495164
2008-12-16,XLF,crisis,GJR_GARCH_11,7.234156174556062,52.33301555786759
2008-12-17,XLF,crisis,GJR_GARCH_11,6.982381564903631,48.753652317906074
2008-12-18,XLF,crisis,GJR_GARCH_11,6.634176192522174,44.01229375342801
2008-12-19,XLF,crisis,GJR_GARCH_11,6.4053219781886535,41.028149644266605
2008-12-22,XLF,crisis,GJR_GARCH_11,6.081221492506729,36.981254840925764
2008-12-23,XLF,crisis,GJR_GARCH_11,5.95392748907144,35.44925254512055
2008-12-24,XLF,crisis,GJR_GARCH_11,5.731393057553743,32.84886638017524
2008-12-26,XLF,crisis,GJR_GARCH_11,5.450741785080352,29.71058600762094
2008-12-29,XLF,crisis,GJR_GARCH_11,5.178194234932388,26.813695534687017
2008-12-30,XLF,crisis,GJR_GARCH_11,4.927395587613752,24.279227276835474
2008-12-31,XLF,crisis,GJR_GARCH_11,4.706868325588108,22.154609434424597
2009-01-02,XLF,crisis,GJR_GARCH_11,4.492517033202592,20.18270929361542
2009-01-05,XLF,crisis,GJR_GARCH_11,4.275103871842407,18.276513115041936
2009-01-06,XLF,crisis,GJR_GARCH_11,4.113928512853906,16.924407808872346
2009-01-07,XLF,crisis,GJR_GARCH_11,3.9204603429099376,15.370009300329505
2009-01-08,XLF,crisis,GJR_GARCH_11,4.3445857310764024,18.875425174672678
2009-01-09,XLF,crisis,GJR_GARCH_11,4.133073194599821,17.08229403191957
2009-01-12,XLF,crisis,GJR_GARCH_11,4.142083277962771,17.15685388157882
2009-01-13,XLF,crisis,GJR_GARCH_11,4.539081257270829,20.60325866010733
2009-01-14,XLF,crisis,GJR_GARCH_11,4.32024288382061,18.66449857520262
2009-01-15,XLF,crisis,GJR_GARCH_11,4.798137264820805,23.022121212062075
2009-01-16,XLF,crisis,GJR_GARCH_11,4.9552698168303415,24.554698957589807
2009-01-20,XLF,crisis,GJR_GARCH_11,4.865295755392879,23.67110278744396
2009-01-21,XLF,crisis,GJR_GARCH_11,9.027211828579086,81.49055339803816
2009-01-22,XLF,crisis,GJR_GARCH_11,8.719190833998043,76.02428879967549
2009-01-23,XLF,crisis,GJR_GARCH_11,8.687368147875505,75.47036533672188
2009-01-26,XLF,crisis,GJR_GARCH_11,8.25220007477088,68.09880607404851
2009-01-27,XLF,crisis,GJR_GARCH_11,7.858757684925947,61.76007235038263
2009-01-28,XLF,crisis,GJR_GARCH_11,7.469730291224844,55.796870623642
2009-01-29,XLF,crisis,GJR_GARCH_11,7.233710045489759,52.32656102221945
2009-01-30,XLF,crisis,GJR_GARCH_11,7.6847602585693915,59.0555402316875
2009-02-02,XLF,crisis,GJR_GARCH_11,7.375015505399936,54.39085370488948
2009-02-03,XLF,crisis,GJR_GARCH_11,6.9991933902952095,48.98870811475215
2009-02-04,XLF,crisis,GJR_GARCH_11,6.680263422837368,44.62591939849882
2009-02-05,XLF,crisis,GJR_GARCH_11,6.352574455452866,40.35520221207228
2009-02-06,XLF,crisis,GJR_GARCH_11,6.034962828243929,36.42077633828596
2009-02-09,XLF,crisis,GJR_GARCH_11,5.796783348823403,33.60269719319626
2009-02-10,XLF,crisis,GJR_GARCH_11,5.507705689601163,30.334821963265025
2009-02-11,XLF,crisis,GJR_GARCH_11,6.9497745992622955,48.2993669805514
2009-02-12,XLF,crisis,GJR_GARCH_11,6.622212780949274,43.85370211616792
2009-02-13,XLF,crisis,GJR_GARCH_11,6.303112168550927,39.72922300933477
2009-02-17,XLF,crisis,GJR_GARCH_11,6.189762177812356,38.31315581787636
2009-02-18,XLF,crisis,GJR_GARCH_11,7.371536205403701,54.3395460275776
2009-02-19,XLF,crisis,GJR_GARCH_11,6.995899313643396,48.94260720663614
2009-02-20,XLF,crisis,GJR_GARCH_11,7.010610973508714,49.1486662218808
2009-02-23,XLF,crisis,GJR_GARCH_11,6.675383896879667,44.56075017072036
2009-02-24,XLF,crisis,GJR_GARCH_11,6.498599598561467,42.231796742423256
2009-02-25,XLF,crisis,GJR_GARCH_11,6.319635316327367,39.9377905313721
2009-02-26,XLF,crisis,GJR_GARCH_11,6.002387856738956,36.02865998272728
2009-02-27,XLF,crisis,GJR_GARCH_11,5.704074875405369,32.53647018423077
2009-03-02,XLF,crisis,GJR_GARCH_11,6.110481916128934,37.337989247338726
2009-03-03,XLF,crisis,GJR_GARCH_11,6.413036172987359,41.127032956044346
2009-03-04,XLF,crisis,GJR_GARCH_11,6.135459291555499,37.64386071833471
2009-03-05,XLF,crisis,GJR_GARCH_11,5.84382800370259,34.15032573685859
2009-03-06,XLF,crisis,GJR_GARCH_11,6.962425181676258,48.47536441043967
2009-03-09,XLF,crisis,GJR_GARCH_11,6.615985047084998,43.77125814325229
2009-03-10,XLF,crisis,GJR_GARCH_11,6.283166073873654,39.478175911876875
2009-03-11,XLF,crisis,GJR_GARCH_11,6.19019720197279,38.318541399311755
2009-03-12,XLF,crisis,GJR_GARCH_11,5.887141530950434,34.658435405441416
2009-03-13,XLF,crisis,GJR_GARCH_11,5.7135535019509485,32.644693619655946
2009-03-16,XLF,crisis,GJR_GARCH_11,5.427581670069151,29.458642785270637
2009-03-17,XLF,crisis,GJR_GARCH_11,5.2106729530524785,27.151112623672635
2009-03-18,XLF,crisis,GJR_GARCH_11,5.009633847685393,25.096431287875156
2009-03-19,XLF,crisis,GJR_GARCH_11,4.898330675177644,23.993643403386276
2009-03-20,XLF,crisis,GJR_GARCH_11,5.8285502916917995,33.97199850278056
2009-03-23,XLF,crisis,GJR_GARCH_11,5.939473409596098,35.277344383299095
2009-03-24,XLF,crisis,GJR_GARCH_11,5.925223734512782,35.1082763040336
2009-03-25,XLF,crisis,GJR_GARCH_11,5.991213139559446,35.894634883629756
2009-03-26,XLF,crisis,GJR_GARCH_11,5.704260137034883,32.53858371096522
2009-03-27,XLF,crisis,GJR_GARCH_11,5.420409200516573,29.38083590104472
2009-03-30,XLF,crisis,GJR_GARCH_11,5.299468553763603,28.084366952329294
2009-03-31,XLF,crisis,GJR_GARCH_11,6.323680845205291,39.9889394320163
2009-04-01,XLF,crisis,GJR_GARCH_11,6.039825039812675,36.47948651154819
2009-04-02,XLF,crisis,GJR_GARCH_11,5.746424575109098,33.021395397417784
2009-04-03,XLF,crisis,GJR_GARCH_11,5.468815504907587,29.907943026717625
2009-04-06,XLF,crisis,GJR_GARCH_11,5.2189213197172135,27.237139741398863
2009-04-07,XLF,crisis,GJR_GARCH_11,5.074361654031002,25.74914619590025
2009-04-08,XLF,crisis,GJR_GARCH_11,4.970345375392242,24.704333150683045
2009-04-09,XLF,crisis,GJR_GARCH_11,4.724675215087905,22.322555888065942
2009-04-13,XLF,crisis,GJR_GARCH_11,4.8103941097519165,23.139891491135934
2009-04-14,XLF,crisis,GJR_GARCH_11,4.601434273671478,21.17319737491856
2009-04-15,XLF,crisis,GJR_GARCH_11,5.22603459749371,27.311437614201242
2009-04-16,XLF,crisis,GJR_GARCH_11,4.999487903339575,24.99487929563874
2009-04-17,XLF,crisis,GJR_GARCH_11,4.753934248639566,22.599890840388234
2009-04-20,XLF,crisis,GJR_GARCH_11,4.522670559571083,20.454548990411016
2009-04-21,XLF,crisis,GJR_GARCH_11,6.626720374667358,43.913422924031494
2009-04-22,XLF,crisis,GJR_GARCH_11,6.349964794734568,40.322052894368426
2009-04-23,XLF,crisis,GJR_GARCH_11,6.20824119613548,38.5422587493937
2009-04-24,XLF,crisis,GJR_GARCH_11,5.9218866054406964,35.068740967697934
2009-04-27,XLF,crisis,GJR_GARCH_11,5.631158231480124,31.709943027966357
2009-04-28,XLF,crisis,GJR_GARCH_11,5.383984182065201,28.98728567272829
2009-04-29,XLF,crisis,GJR_GARCH_11,5.265112104416353,27.7214054720716
2009-04-30,XLF,crisis,GJR_GARCH_11,5.02983642952686,25.29925450779551
2009-05-01,XLF,crisis,GJR_GARCH_11,4.8058362647577955,23.09606220366116
2009-05-04,XLF,crisis,GJR_GARCH_11,4.573507367948308,20.916969644677454
2009-05-05,XLF,crisis,GJR_GARCH_11,4.500956317638641,20.258607773291196
2009-05-06,XLF,crisis,GJR_GARCH_11,4.312643864841689,18.598897104956663
2009-05-07,XLF,crisis,GJR_GARCH_11,4.205488491572662,17.686133452750102
2009-05-08,XLF,crisis,GJR_GARCH_11,4.1676909269200415,17.369647662331634
2009-05-11,XLF,crisis,GJR_GARCH_11,4.059259293679503,16.477586013323418
2009-05-12,XLF,crisis,GJR_GARCH_11,4.606711819128396,21.221793784497255
2009-05-13,XLF,crisis,GJR_GARCH_11,4.457267378098071,19.86723247985725
2009-05-14,XLF,crisis,GJR_GARCH_11,4.7588431029623735,22.64658767861255
2009-05-15,XLF,crisis,GJR_GARCH_11,4.542678283700351,20.635925989202764
2009-05-18,XLF,crisis,GJR_GARCH_11,4.391149441430292,19.282193416973563
2009-05-19,XLF,crisis,GJR_GARCH_11,4.248022604912613,18.045696051848545
2009-05-20,XLF,crisis,GJR_GARCH_11,4.117212285362926,16.951437002743404
2009-05-21,XLF,crisis,GJR_GARCH_11,4.059928425037449,16.483018816427062
2009-05-22,XLF,crisis,GJR_GARCH_11,3.863852272548307,14.929354384076717
2009-05-26,XLF,crisis,GJR_GARCH_11,3.6834079056777753,13.567493799609535
2009-05-27,XLF,crisis,GJR_GARCH_11,3.5314340080670203,12.4710261533323
2009-05-28,XLF,crisis,GJR_GARCH_11,3.577184960128197,12.79625223896737
2009-05-29,XLF,crisis,GJR_GARCH_11,3.4264505434896697,11.740563326980652
2009-06-01,XLF,crisis,GJR_GARCH_11,3.2747668490864568,10.72409791587564
