Date,Asset,Period,Model,Standardized_Residuals
2010-05-07,XLF,post_crisis,EGARCH_11,-0.49070734271606953
2010-05-10,XLF,post_crisis,EGARCH_11,2.2413410282156128
2010-05-11,XLF,post_crisis,EGARCH_11,-0.1808080410816253
2010-05-12,XLF,post_crisis,EGARCH_11,0.45140785777572934
2010-05-13,XLF,post_crisis,EGARCH_11,-0.8530456684722532
2010-05-14,XLF,post_crisis,EGARCH_11,-1.1835918269708194
2010-05-17,XLF,post_crisis,EGARCH_11,-0.00217586911316037
2010-05-18,XLF,post_crisis,EGARCH_11,-1.3121000225311164
2010-05-19,XLF,post_crisis,EGARCH_11,0.025695890040185805
2010-05-20,XLF,post_crisis,EGARCH_11,-2.0962882229299966
2010-05-21,XLF,post_crisis,EGARCH_11,1.2298649875316734
2010-05-24,XLF,post_crisis,EGARCH_11,-1.0961181931110688
2010-05-25,XLF,post_crisis,EGARCH_11,0.2918315497059762
2010-05-26,XLF,post_crisis,EGARCH_11,-0.28623102465273437
2010-05-27,XLF,post_crisis,EGARCH_11,1.7052696404395296
2010-05-28,XLF,post_crisis,EGARCH_11,-0.8900167834166978
2010-06-01,XLF,post_crisis,EGARCH_11,-0.8295803050158791
2010-06-02,XLF,post_crisis,EGARCH_11,1.1081968520260008
2010-06-03,XLF,post_crisis,EGARCH_11,-0.23028617330718856
2010-06-04,XLF,post_crisis,EGARCH_11,-1.6464816562985962
2010-06-07,XLF,post_crisis,EGARCH_11,-0.7237394079625663
2010-06-08,XLF,post_crisis,EGARCH_11,0.6935139254907238
2010-06-09,XLF,post_crisis,EGARCH_11,-0.4123842722683261
2010-06-10,XLF,post_crisis,EGARCH_11,1.182138601563841
2010-06-11,XLF,post_crisis,EGARCH_11,0.0783842184601973
2010-06-14,XLF,post_crisis,EGARCH_11,-0.1993052620122467
2010-06-15,XLF,post_crisis,EGARCH_11,0.9776546828282511
2010-06-16,XLF,post_crisis,EGARCH_11,-0.001263523874226716
2010-06-17,XLF,post_crisis,EGARCH_11,-0.09873411528351149
2010-06-18,XLF,post_crisis,EGARCH_11,0.24383304995900199
2010-06-21,XLF,post_crisis,EGARCH_11,-0.11149399558211759
2010-06-22,XLF,post_crisis,EGARCH_11,-0.9406277781945117
2010-06-23,XLF,post_crisis,EGARCH_11,-0.3031166271517799
2010-06-24,XLF,post_crisis,EGARCH_11,-1.0678259499222975
2010-06-25,XLF,post_crisis,EGARCH_11,1.4062229603151264
2010-06-28,XLF,post_crisis,EGARCH_11,-0.5514891437054741
2010-06-29,XLF,post_crisis,EGARCH_11,-1.9984497329782194
2010-06-30,XLF,post_crisis,EGARCH_11,-0.5833453822867403
2010-07-01,XLF,post_crisis,EGARCH_11,-0.45987179932911115
2010-07-02,XLF,post_crisis,EGARCH_11,-0.5750075276857273
2010-07-06,XLF,post_crisis,EGARCH_11,0.24060419220968876
2010-07-07,XLF,post_crisis,EGARCH_11,2.093996120983789
2010-07-08,XLF,post_crisis,EGARCH_11,0.33434443820013626
2010-07-09,XLF,post_crisis,EGARCH_11,0.6652839959228134
2010-07-12,XLF,post_crisis,EGARCH_11,0.035354041272999084
2010-07-13,XLF,post_crisis,EGARCH_11,1.3393993567627807
2010-07-14,XLF,post_crisis,EGARCH_11,-0.4585395503296538
2010-07-15,XLF,post_crisis,EGARCH_11,-0.15673023937050953
2010-07-16,XLF,post_crisis,EGARCH_11,-2.6314710242324337
2010-07-19,XLF,post_crisis,EGARCH_11,-0.06599045075422032
2010-07-20,XLF,post_crisis,EGARCH_11,0.49251877395820043
2010-07-21,XLF,post_crisis,EGARCH_11,-0.8883815050739611
2010-07-22,XLF,post_crisis,EGARCH_11,1.4177135307657578
2010-07-23,XLF,post_crisis,EGARCH_11,0.34757895491384794
2010-07-26,XLF,post_crisis,EGARCH_11,0.6908666335882425
2010-07-27,XLF,post_crisis,EGARCH_11,0.11089422049571927
2010-07-28,XLF,post_crisis,EGARCH_11,-0.563414629554033
2010-07-29,XLF,post_crisis,EGARCH_11,0.1596073373294097
2010-07-30,XLF,post_crisis,EGARCH_11,-0.08708865412986455
2010-08-02,XLF,post_crisis,EGARCH_11,1.608874908472615
2010-08-03,XLF,post_crisis,EGARCH_11,-0.790557036779388
2010-08-04,XLF,post_crisis,EGARCH_11,0.21102135362083876
2010-08-05,XLF,post_crisis,EGARCH_11,-0.31852585827333313
2010-08-06,XLF,post_crisis,EGARCH_11,-0.6562555888806296
2010-08-09,XLF,post_crisis,EGARCH_11,0.32084721703229846
2010-08-10,XLF,post_crisis,EGARCH_11,-0.6821978829064532
2010-08-11,XLF,post_crisis,EGARCH_11,-2.5855355700479548
2010-08-12,XLF,post_crisis,EGARCH_11,-0.4255195302571213
2010-08-13,XLF,post_crisis,EGARCH_11,-0.1978469930355433
2010-08-16,XLF,post_crisis,EGARCH_11,-0.20778780002790803
2010-08-17,XLF,post_crisis,EGARCH_11,0.4345540522850255
2010-08-18,XLF,post_crisis,EGARCH_11,0.22627283448695237
2010-08-19,XLF,post_crisis,EGARCH_11,-1.642296451312616
2010-08-20,XLF,post_crisis,EGARCH_11,-0.21268349832190322
2010-08-23,XLF,post_crisis,EGARCH_11,-0.44732150923414077
2010-08-24,XLF,post_crisis,EGARCH_11,-1.1024040157852277
2010-08-25,XLF,post_crisis,EGARCH_11,0.13196520594679864
2010-08-26,XLF,post_crisis,EGARCH_11,-0.5528366802136782
2010-08-27,XLF,post_crisis,EGARCH_11,1.2892584475819855
2010-08-30,XLF,post_crisis,EGARCH_11,-1.3808084888337788
2010-08-31,XLF,post_crisis,EGARCH_11,0.46292767582851624
2010-09-01,XLF,post_crisis,EGARCH_11,2.189075076834211
2010-09-02,XLF,post_crisis,EGARCH_11,0.5222037373371492
2010-09-03,XLF,post_crisis,EGARCH_11,1.1977471955240027
2010-09-07,XLF,post_crisis,EGARCH_11,-1.4186204245480296
2010-09-08,XLF,post_crisis,EGARCH_11,0.4910355510591661
2010-09-09,XLF,post_crisis,EGARCH_11,0.6649562991055605
2010-09-10,XLF,post_crisis,EGARCH_11,0.03943181068601873
2010-09-13,XLF,post_crisis,EGARCH_11,1.2791827168328367
2010-09-14,XLF,post_crisis,EGARCH_11,-0.5975276358482259
2010-09-15,XLF,post_crisis,EGARCH_11,0.16821225275368193
2010-09-16,XLF,post_crisis,EGARCH_11,-0.22700584774149576
2010-09-17,XLF,post_crisis,EGARCH_11,-0.4117555158162231
2010-09-20,XLF,post_crisis,EGARCH_11,1.282528872526336
2010-09-21,XLF,post_crisis,EGARCH_11,-0.7124980898402257
2010-09-22,XLF,post_crisis,EGARCH_11,-1.1750622728313813
2010-09-23,XLF,post_crisis,EGARCH_11,-1.2821263289798583
2010-09-24,XLF,post_crisis,EGARCH_11,1.4887828099801208
2010-09-27,XLF,post_crisis,EGARCH_11,-0.6759415391042447
2010-09-28,XLF,post_crisis,EGARCH_11,0.07799315958176095
2010-09-29,XLF,post_crisis,EGARCH_11,-0.5070366429235813
2010-09-30,XLF,post_crisis,EGARCH_11,-0.1284944687095554
2010-10-01,XLF,post_crisis,EGARCH_11,0.6264349509734636
2010-10-04,XLF,post_crisis,EGARCH_11,-0.5106284983896869
2010-10-05,XLF,post_crisis,EGARCH_11,1.4763787202842942
2010-10-06,XLF,post_crisis,EGARCH_11,-0.0922516431858048
2010-10-07,XLF,post_crisis,EGARCH_11,-0.33759343631356664
2010-10-08,XLF,post_crisis,EGARCH_11,0.14596565637146297
2010-10-11,XLF,post_crisis,EGARCH_11,-0.1581821196768947
2010-10-12,XLF,post_crisis,EGARCH_11,0.8652976035033046
2010-10-13,XLF,post_crisis,EGARCH_11,-0.002520221800302256
2010-10-14,XLF,post_crisis,EGARCH_11,-1.5941089019920889
2010-10-15,XLF,post_crisis,EGARCH_11,-1.3638319820772058
2010-10-18,XLF,post_crisis,EGARCH_11,1.4601581419243568
2010-10-19,XLF,post_crisis,EGARCH_11,-0.9789904216657883
2010-10-20,XLF,post_crisis,EGARCH_11,0.5736016965504843
2010-10-21,XLF,post_crisis,EGARCH_11,-0.047053078940733045
2010-10-22,XLF,post_crisis,EGARCH_11,-0.09864637788004729
2010-10-25,XLF,post_crisis,EGARCH_11,-0.30987737507164137
2010-10-26,XLF,post_crisis,EGARCH_11,0.05149006400088422
2010-10-27,XLF,post_crisis,EGARCH_11,-0.0014955148964079256
2010-10-28,XLF,post_crisis,EGARCH_11,-0.06135997790562827
2010-10-29,XLF,post_crisis,EGARCH_11,-0.1909660962022992
2010-11-01,XLF,post_crisis,EGARCH_11,-0.06717502233421836
2010-11-02,XLF,post_crisis,EGARCH_11,0.20470593611208474
2010-11-03,XLF,post_crisis,EGARCH_11,0.9307896137812353
2010-11-04,XLF,post_crisis,EGARCH_11,3.402237251713578
2010-11-05,XLF,post_crisis,EGARCH_11,2.08230711052633
2010-11-08,XLF,post_crisis,EGARCH_11,-0.7612846357155587
2010-11-09,XLF,post_crisis,EGARCH_11,-1.7144493946127675
2010-11-10,XLF,post_crisis,EGARCH_11,0.7843419627225117
2010-11-11,XLF,post_crisis,EGARCH_11,-0.8107192000950678
2010-11-12,XLF,post_crisis,EGARCH_11,-1.2848720261266837
2010-11-15,XLF,post_crisis,EGARCH_11,0.2685340287679953
2010-11-16,XLF,post_crisis,EGARCH_11,-1.2481747964728467
2010-11-17,XLF,post_crisis,EGARCH_11,-0.48993443361468125
2010-11-18,XLF,post_crisis,EGARCH_11,0.8449340242299145
2010-11-19,XLF,post_crisis,EGARCH_11,-0.047463870666289126
2010-11-22,XLF,post_crisis,EGARCH_11,-1.1189379446990655
2010-11-23,XLF,post_crisis,EGARCH_11,-1.1020858449999635
2010-11-24,XLF,post_crisis,EGARCH_11,0.898775773858426
2010-11-26,XLF,post_crisis,EGARCH_11,-0.9648754484565226
2010-11-29,XLF,post_crisis,EGARCH_11,0.45864042745776235
2010-11-30,XLF,post_crisis,EGARCH_11,-0.3939485993343214
2010-12-01,XLF,post_crisis,EGARCH_11,1.2369082032462482
2010-12-02,XLF,post_crisis,EGARCH_11,1.6044731289312009
2010-12-03,XLF,post_crisis,EGARCH_11,0.165960561920706
2010-12-06,XLF,post_crisis,EGARCH_11,-0.13728821343399653
2010-12-07,XLF,post_crisis,EGARCH_11,0.04380456905715878
2010-12-08,XLF,post_crisis,EGARCH_11,1.1882744555208318
2010-12-09,XLF,post_crisis,EGARCH_11,0.8799462413470436
2010-12-10,XLF,post_crisis,EGARCH_11,0.6391897741877316
2010-12-13,XLF,post_crisis,EGARCH_11,-0.1074307892367077
2010-12-14,XLF,post_crisis,EGARCH_11,-0.8124192439482799
2010-12-15,XLF,post_crisis,EGARCH_11,-0.7361816488909282
2010-12-16,XLF,post_crisis,EGARCH_11,0.04632747870641684
2010-12-17,XLF,post_crisis,EGARCH_11,0.4069939424410384
2010-12-20,XLF,post_crisis,EGARCH_11,-0.005310354609117932
2010-12-21,XLF,post_crisis,EGARCH_11,1.5357763964751696
2010-12-22,XLF,post_crisis,EGARCH_11,0.9686678331280141
2010-12-23,XLF,post_crisis,EGARCH_11,-0.7597635906270561
2010-12-27,XLF,post_crisis,EGARCH_11,0.7205797228481383
2010-12-28,XLF,post_crisis,EGARCH_11,-0.06434887386351772
2010-12-29,XLF,post_crisis,EGARCH_11,-0.24838592933904716
2010-12-30,XLF,post_crisis,EGARCH_11,-0.38028241195960594
2010-12-31,XLF,post_crisis,EGARCH_11,0.0551872106203031
2011-01-03,XLF,post_crisis,EGARCH_11,2.225622990640621
2011-01-04,XLF,post_crisis,EGARCH_11,-0.1934150737308407
2011-01-05,XLF,post_crisis,EGARCH_11,1.129564876840348
2011-01-06,XLF,post_crisis,EGARCH_11,-0.7674004488485416
2011-01-07,XLF,post_crisis,EGARCH_11,-0.9285913880319127
2011-01-10,XLF,post_crisis,EGARCH_11,-0.2996325252721156
2011-01-11,XLF,post_crisis,EGARCH_11,0.2894863102484204
2011-01-12,XLF,post_crisis,EGARCH_11,1.5937721817641008
2011-01-13,XLF,post_crisis,EGARCH_11,-0.36861918932042975
2011-01-14,XLF,post_crisis,EGARCH_11,1.4961386368573624
2011-01-18,XLF,post_crisis,EGARCH_11,-0.657964935428375
2011-01-19,XLF,post_crisis,EGARCH_11,-2.228751926840214
2011-01-20,XLF,post_crisis,EGARCH_11,0.3254658121471629
2011-01-21,XLF,post_crisis,EGARCH_11,0.5861889465097396
2011-01-24,XLF,post_crisis,EGARCH_11,-0.16102190434018163
2011-01-25,XLF,post_crisis,EGARCH_11,-0.22137282927286342
2011-01-26,XLF,post_crisis,EGARCH_11,-0.11891345240373719
2011-01-27,XLF,post_crisis,EGARCH_11,0.7387290424491418
2011-01-28,XLF,post_crisis,EGARCH_11,-1.781198768063616
2011-01-31,XLF,post_crisis,EGARCH_11,0.6997255944524706
2011-02-01,XLF,post_crisis,EGARCH_11,1.6786717707465348
2011-02-02,XLF,post_crisis,EGARCH_11,-0.7030744901227869
2011-02-03,XLF,post_crisis,EGARCH_11,-0.008286102585136994
2011-02-04,XLF,post_crisis,EGARCH_11,-0.11219363133941468
2011-02-07,XLF,post_crisis,EGARCH_11,1.2293221625248838
2011-02-08,XLF,post_crisis,EGARCH_11,0.5747609495486488
2011-02-09,XLF,post_crisis,EGARCH_11,-0.7237231751167726
2011-02-10,XLF,post_crisis,EGARCH_11,-0.06346250296781802
2011-02-11,XLF,post_crisis,EGARCH_11,1.2210145270355681
2011-02-14,XLF,post_crisis,EGARCH_11,-0.011288096635107513
2011-02-15,XLF,post_crisis,EGARCH_11,-0.18827289875364092
2011-02-16,XLF,post_crisis,EGARCH_11,0.4735538226624576
2011-02-17,XLF,post_crisis,EGARCH_11,-0.20109327964308685
2011-02-18,XLF,post_crisis,EGARCH_11,0.1805733713642229
2011-02-22,XLF,post_crisis,EGARCH_11,-3.7276412059508073
2011-02-23,XLF,post_crisis,EGARCH_11,-0.38173902048691294
2011-02-24,XLF,post_crisis,EGARCH_11,-0.24631261456938844
2011-02-25,XLF,post_crisis,EGARCH_11,1.0695584559301958
2011-02-28,XLF,post_crisis,EGARCH_11,0.3335992570585206
2011-03-01,XLF,post_crisis,EGARCH_11,-1.9203138324572813
2011-03-02,XLF,post_crisis,EGARCH_11,-0.490484492007535
2011-03-03,XLF,post_crisis,EGARCH_11,1.4401380242282944
2011-03-04,XLF,post_crisis,EGARCH_11,-0.9605334768401927
2011-03-07,XLF,post_crisis,EGARCH_11,-0.5045035397813562
2011-03-08,XLF,post_crisis,EGARCH_11,1.4406667553088874
2011-03-09,XLF,post_crisis,EGARCH_11,-0.04798140312853921
2011-03-10,XLF,post_crisis,EGARCH_11,-1.5338011264468705
2011-03-11,XLF,post_crisis,EGARCH_11,0.3817780687896636
2011-03-14,XLF,post_crisis,EGARCH_11,-0.659040760472304
2011-03-15,XLF,post_crisis,EGARCH_11,-0.8185391106359398
2011-03-16,XLF,post_crisis,EGARCH_11,-1.2416180126396845
2011-03-17,XLF,post_crisis,EGARCH_11,0.6570029105270282
2011-03-18,XLF,post_crisis,EGARCH_11,0.7946409234803358
2011-03-21,XLF,post_crisis,EGARCH_11,0.26346194296635184
2011-03-22,XLF,post_crisis,EGARCH_11,-0.41250009382493696
2011-03-23,XLF,post_crisis,EGARCH_11,-0.21335485949403302
2011-03-24,XLF,post_crisis,EGARCH_11,0.2957926299784515
2011-03-25,XLF,post_crisis,EGARCH_11,0.128946406395319
2011-03-28,XLF,post_crisis,EGARCH_11,-0.29499882858755117
2011-03-29,XLF,post_crisis,EGARCH_11,0.09137834097071268
2011-03-30,XLF,post_crisis,EGARCH_11,0.6165394314402196
2011-03-31,XLF,post_crisis,EGARCH_11,-0.3831264010786312
2011-04-01,XLF,post_crisis,EGARCH_11,0.6954053044032299
2011-04-04,XLF,post_crisis,EGARCH_11,-0.1750643102319727
2011-04-05,XLF,post_crisis,EGARCH_11,-0.12452106615091711
2011-04-06,XLF,post_crisis,EGARCH_11,1.0673859148808889
2011-04-07,XLF,post_crisis,EGARCH_11,-0.5494193950468527
2011-04-08,XLF,post_crisis,EGARCH_11,-0.9659507001656286
2011-04-11,XLF,post_crisis,EGARCH_11,-0.06551194073328391
2011-04-12,XLF,post_crisis,EGARCH_11,-0.42680343810562615
2011-04-13,XLF,post_crisis,EGARCH_11,-0.7934282787217192
2011-04-14,XLF,post_crisis,EGARCH_11,-0.9443331070446271
2011-04-15,XLF,post_crisis,EGARCH_11,-0.007561658451022791
2011-04-18,XLF,post_crisis,EGARCH_11,-1.3719799332695792
2011-04-19,XLF,post_crisis,EGARCH_11,0.20718995824264475
2011-04-20,XLF,post_crisis,EGARCH_11,0.16118675681603772
2011-04-21,XLF,post_crisis,EGARCH_11,0.4633569729249562
2011-04-25,XLF,post_crisis,EGARCH_11,-0.19081531505244556
2011-04-26,XLF,post_crisis,EGARCH_11,0.5578566026306169
2011-04-27,XLF,post_crisis,EGARCH_11,0.5705620472636408
2011-04-28,XLF,post_crisis,EGARCH_11,0.7796756889238478
2011-04-29,XLF,post_crisis,EGARCH_11,-0.27721940575440424
2011-05-02,XLF,post_crisis,EGARCH_11,-0.5578098493127226
2011-05-03,XLF,post_crisis,EGARCH_11,0.39515387258074525
2011-05-04,XLF,post_crisis,EGARCH_11,-1.0634254257564075
2011-05-05,XLF,post_crisis,EGARCH_11,-1.4563955040616738
2011-05-06,XLF,post_crisis,EGARCH_11,0.40137656463495947
2011-05-09,XLF,post_crisis,EGARCH_11,-0.31163557239550466
2011-05-10,XLF,post_crisis,EGARCH_11,0.8561418789588476
2011-05-11,XLF,post_crisis,EGARCH_11,-1.4529521260201737
2011-05-12,XLF,post_crisis,EGARCH_11,-0.06313798000766498
2011-05-13,XLF,post_crisis,EGARCH_11,-1.4351982076580012
2011-05-16,XLF,post_crisis,EGARCH_11,-0.1658472672016029
2011-05-17,XLF,post_crisis,EGARCH_11,0.6034501461494916
2011-05-18,XLF,post_crisis,EGARCH_11,0.3339747087664872
2011-05-19,XLF,post_crisis,EGARCH_11,-0.06646207598853249
2011-05-20,XLF,post_crisis,EGARCH_11,-1.4506988870446564
2011-05-23,XLF,post_crisis,EGARCH_11,-1.3034944576741125
2011-05-24,XLF,post_crisis,EGARCH_11,-0.1591322537933673
2011-05-25,XLF,post_crisis,EGARCH_11,-0.004832083974998238
2011-05-26,XLF,post_crisis,EGARCH_11,0.3940195859381896
2011-05-27,XLF,post_crisis,EGARCH_11,0.5848084864456181
2011-05-31,XLF,post_crisis,EGARCH_11,0.8988232095825771
2011-06-01,XLF,post_crisis,EGARCH_11,-3.3495021265483618
2011-06-02,XLF,post_crisis,EGARCH_11,-0.003502565538661528
2011-06-03,XLF,post_crisis,EGARCH_11,-0.5246976024880393
2011-06-06,XLF,post_crisis,EGARCH_11,-1.4436268544415107
2011-06-07,XLF,post_crisis,EGARCH_11,-0.17563912841036622
2011-06-08,XLF,post_crisis,EGARCH_11,-0.687170258935003
2011-06-09,XLF,post_crisis,EGARCH_11,0.7150696801660759
2011-06-10,XLF,post_crisis,EGARCH_11,-0.509374974986755
2011-06-13,XLF,post_crisis,EGARCH_11,0.6445448734644897
2011-06-14,XLF,post_crisis,EGARCH_11,0.32909865479864453
2011-06-15,XLF,post_crisis,EGARCH_11,-1.7094414235257278
2011-06-16,XLF,post_crisis,EGARCH_11,0.30447059802653204
2011-06-17,XLF,post_crisis,EGARCH_11,0.5628499686038768
2011-06-20,XLF,post_crisis,EGARCH_11,-0.09729575851962852
2011-06-21,XLF,post_crisis,EGARCH_11,0.9933172740225137
2011-06-22,XLF,post_crisis,EGARCH_11,-0.5059678427078381
2011-06-23,XLF,post_crisis,EGARCH_11,-0.8155460937528322
2011-06-24,XLF,post_crisis,EGARCH_11,-0.49607531156934076
2011-06-27,XLF,post_crisis,EGARCH_11,0.6907399261667574
2011-06-28,XLF,post_crisis,EGARCH_11,0.3010177788761637
2011-06-29,XLF,post_crisis,EGARCH_11,1.5714280330024548
2011-06-30,XLF,post_crisis,EGARCH_11,0.25087477998357866
2011-07-01,XLF,post_crisis,EGARCH_11,1.4277547478339165
2011-07-05,XLF,post_crisis,EGARCH_11,-0.789073767692749
2011-07-06,XLF,post_crisis,EGARCH_11,-0.46222151903527503
2011-07-07,XLF,post_crisis,EGARCH_11,1.2173255968906191
2011-07-08,XLF,post_crisis,EGARCH_11,-1.073764425049401
2011-07-11,XLF,post_crisis,EGARCH_11,-2.0880617887757182
2011-07-12,XLF,post_crisis,EGARCH_11,-0.2866948792578966
2011-07-13,XLF,post_crisis,EGARCH_11,-0.0023065136338393175
2011-07-14,XLF,post_crisis,EGARCH_11,-0.544827973993093
2011-07-15,XLF,post_crisis,EGARCH_11,-0.18375419244042912
2011-07-18,XLF,post_crisis,EGARCH_11,-1.006281857751475
2011-07-19,XLF,post_crisis,EGARCH_11,0.7659746215515615
2011-07-20,XLF,post_crisis,EGARCH_11,0.7320655965585536
2011-07-21,XLF,post_crisis,EGARCH_11,1.6218694756077547
2011-07-22,XLF,post_crisis,EGARCH_11,-0.22946938762582061
2011-07-25,XLF,post_crisis,EGARCH_11,-0.5693410169404061
2011-07-26,XLF,post_crisis,EGARCH_11,-0.144714705269655
2011-07-27,XLF,post_crisis,EGARCH_11,-1.8553716237882087
2011-07-28,XLF,post_crisis,EGARCH_11,-0.001914775321086464
2011-07-29,XLF,post_crisis,EGARCH_11,-0.23228309511514222
2011-08-01,XLF,post_crisis,EGARCH_11,-0.2898253265095887
2011-08-02,XLF,post_crisis,EGARCH_11,-2.0601436476930046
2011-08-03,XLF,post_crisis,EGARCH_11,0.25173408839138733
2011-08-04,XLF,post_crisis,EGARCH_11,-3.369807072097562
2011-08-05,XLF,post_crisis,EGARCH_11,-0.8987395205798554
2011-08-08,XLF,post_crisis,EGARCH_11,-4.366323256179384
2011-08-09,XLF,post_crisis,EGARCH_11,2.0277596799982267
2011-08-10,XLF,post_crisis,EGARCH_11,-1.964079936277466
2011-08-11,XLF,post_crisis,EGARCH_11,1.2389915590520382
2011-08-12,XLF,post_crisis,EGARCH_11,-0.1833732281761149
2011-08-15,XLF,post_crisis,EGARCH_11,0.7839120656048115
2011-08-16,XLF,post_crisis,EGARCH_11,-0.5490648557497841
2011-08-17,XLF,post_crisis,EGARCH_11,0.14835780722966085
2011-08-18,XLF,post_crisis,EGARCH_11,-1.4794154355081754
2011-08-19,XLF,post_crisis,EGARCH_11,-0.5625678008410019
2011-08-22,XLF,post_crisis,EGARCH_11,-0.35671005680400103
2011-08-23,XLF,post_crisis,EGARCH_11,0.8870479445268568
2011-08-24,XLF,post_crisis,EGARCH_11,0.755236597189848
2011-08-25,XLF,post_crisis,EGARCH_11,-0.11911529137607492
2011-08-26,XLF,post_crisis,EGARCH_11,0.26285426332116707
2011-08-29,XLF,post_crisis,EGARCH_11,1.415986995525362
2011-08-30,XLF,post_crisis,EGARCH_11,-0.2677711555880007
2011-08-31,XLF,post_crisis,EGARCH_11,0.452770375433692
2011-09-01,XLF,post_crisis,EGARCH_11,-0.9270670681726971
2011-09-02,XLF,post_crisis,EGARCH_11,-1.639681793948851
2011-09-06,XLF,post_crisis,EGARCH_11,-0.6224797773352172
2011-09-07,XLF,post_crisis,EGARCH_11,1.5663386453465966
2011-09-08,XLF,post_crisis,EGARCH_11,-0.7705895958188966
2011-09-09,XLF,post_crisis,EGARCH_11,-1.1049446441990776
2011-09-12,XLF,post_crisis,EGARCH_11,0.3398133829837772
2011-09-13,XLF,post_crisis,EGARCH_11,0.1951362529685674
2011-09-14,XLF,post_crisis,EGARCH_11,0.41160235607544926
2011-09-15,XLF,post_crisis,EGARCH_11,0.9442451051601213
2011-09-16,XLF,post_crisis,EGARCH_11,0.09581237413068942
2011-09-19,XLF,post_crisis,EGARCH_11,-1.211593642976171
2011-09-20,XLF,post_crisis,EGARCH_11,-0.15563539642562044
2011-09-21,XLF,post_crisis,EGARCH_11,-2.183089967739896
2011-09-22,XLF,post_crisis,EGARCH_11,-1.0386310445614195
2011-09-23,XLF,post_crisis,EGARCH_11,0.3211650784417506
2011-09-26,XLF,post_crisis,EGARCH_11,1.5273683729051077
2011-09-27,XLF,post_crisis,EGARCH_11,0.15012423332682448
2011-09-28,XLF,post_crisis,EGARCH_11,-1.1403198624583535
2011-09-29,XLF,post_crisis,EGARCH_11,0.9623384413156936
2011-09-30,XLF,post_crisis,EGARCH_11,-1.359694073410364
2011-10-03,XLF,post_crisis,EGARCH_11,-1.591895033362851
2011-10-04,XLF,post_crisis,EGARCH_11,1.1695947075501747
2011-10-05,XLF,post_crisis,EGARCH_11,0.42685725039658756
2011-10-06,XLF,post_crisis,EGARCH_11,0.9925671733318419
2011-10-07,XLF,post_crisis,EGARCH_11,-1.2745070332652773
2011-10-10,XLF,post_crisis,EGARCH_11,1.5738112351794717
2011-10-11,XLF,post_crisis,EGARCH_11,-0.04801247310428871
2011-10-12,XLF,post_crisis,EGARCH_11,0.849831852522304
2011-10-13,XLF,post_crisis,EGARCH_11,-0.8756222671130186
2011-10-14,XLF,post_crisis,EGARCH_11,0.39176171944105365
2011-10-17,XLF,post_crisis,EGARCH_11,-1.187764072958463
2011-10-18,XLF,post_crisis,EGARCH_11,1.5799955740602927
2011-10-19,XLF,post_crisis,EGARCH_11,-0.5145585768751049
2011-10-20,XLF,post_crisis,EGARCH_11,0.5017843604194498
2011-10-21,XLF,post_crisis,EGARCH_11,0.9210185981092985
2011-10-24,XLF,post_crisis,EGARCH_11,0.8128674634507564
2011-10-25,XLF,post_crisis,EGARCH_11,-1.2359195345872354
2011-10-26,XLF,post_crisis,EGARCH_11,0.6228888321970795
2011-10-27,XLF,post_crisis,EGARCH_11,2.2244860141305827
2011-10-28,XLF,post_crisis,EGARCH_11,0.0002833939379571018
2011-10-31,XLF,post_crisis,EGARCH_11,-1.652055613260988
2011-11-01,XLF,post_crisis,EGARCH_11,-1.7662304386333134
2011-11-02,XLF,post_crisis,EGARCH_11,0.8880069045998366
2011-11-03,XLF,post_crisis,EGARCH_11,0.5362225232050307
2011-11-04,XLF,post_crisis,EGARCH_11,-0.48572406361065834
2011-11-07,XLF,post_crisis,EGARCH_11,0.15949621729176683
2011-11-08,XLF,post_crisis,EGARCH_11,0.6725669341922674
2011-11-09,XLF,post_crisis,EGARCH_11,-2.23316521021951
2011-11-10,XLF,post_crisis,EGARCH_11,0.12787705599156185
2011-11-11,XLF,post_crisis,EGARCH_11,0.8037588035075829
2011-11-14,XLF,post_crisis,EGARCH_11,-0.7754036799523721
2011-11-15,XLF,post_crisis,EGARCH_11,0.14015734703517038
2011-11-16,XLF,post_crisis,EGARCH_11,-0.9861115673804939
2011-11-17,XLF,post_crisis,EGARCH_11,-0.7602102750817363
2011-11-18,XLF,post_crisis,EGARCH_11,0.0911482950401278
2011-11-21,XLF,post_crisis,EGARCH_11,-1.0148988944438821
2011-11-22,XLF,post_crisis,EGARCH_11,-0.3665640106318168
2011-11-23,XLF,post_crisis,EGARCH_11,-1.1030254156679955
2011-11-25,XLF,post_crisis,EGARCH_11,0.06769634683380157
2011-11-28,XLF,post_crisis,EGARCH_11,1.1315191110349208
2011-11-29,XLF,post_crisis,EGARCH_11,-0.22891675356636215
2011-11-30,XLF,post_crisis,EGARCH_11,2.497901229471206
2011-12-01,XLF,post_crisis,EGARCH_11,-0.2496362616210444
2011-12-02,XLF,post_crisis,EGARCH_11,0.53121172783801
2011-12-05,XLF,post_crisis,EGARCH_11,0.8556832070006078
2011-12-06,XLF,post_crisis,EGARCH_11,0.002500821997531277
2011-12-07,XLF,post_crisis,EGARCH_11,0.5626750345661656
2011-12-08,XLF,post_crisis,EGARCH_11,-2.095687481831991
2011-12-09,XLF,post_crisis,EGARCH_11,0.8989198267674753
2011-12-12,XLF,post_crisis,EGARCH_11,-1.0932426754548494
