scope,trained_asset,model,importance_type,feature,value,abs_value
pooled,ALL,Ridge,coefficient,squared_return_lag_1,-0.2541090568108033,0.2541090568108033
pooled,ALL,Ridge,coefficient,rolling_abs_return_22d,-0.25202701474621925,0.25202701474621925
pooled,ALL,Ridge,coefficient,rolling_mean_squared_return_66d,-0.22438644661406693,0.22438644661406693
pooled,ALL,Ridge,coefficient,rolling_sum_squared_return_66d,-0.2243864466139561,0.2243864466139561
pooled,ALL,Ridge,coefficient,squared_return_lag_3,-0.21812523770805597,0.21812523770805597
pooled,ALL,Ridge,coefficient,rolling_downside_squared_return_66d,0.20276681750069722,0.20276681750069722
pooled,ALL,Ridge,coefficient,rolling_negative_share_66d,-0.19051437857881176,0.19051437857881176
pooled,ALL,Ridge,coefficient,return_lag_3,-0.17005301980674709,0.17005301980674709
pooled,ALL,Ridge,coefficient,squared_return_lag_2,-0.16219607713309014,0.16219607713309014
pooled,ALL,Ridge,coefficient,abs_return_lag_3,0.15455777724372866,0.15455777724372866
pooled,ALL,Ridge,coefficient,return_lag_5,-0.1528752984822602,0.1528752984822602
pooled,ALL,Ridge,coefficient,squared_return_t,-0.14884612365091782,0.14884612365091782
pooled,ALL,Ridge,coefficient,rolling_negative_share_22d,0.12776172770592495,0.12776172770592495
pooled,ALL,Ridge,coefficient,abs_return_lag_1,0.10700721697250318,0.10700721697250318
pooled,ALL,Ridge,coefficient,rolling_negative_share_5d,0.09711609021355014,0.09711609021355014
pooled,ALL,Ridge,coefficient,rolling_downside_squared_return_5d,-0.08835196131673925,0.08835196131673925
pooled,ALL,Ridge,coefficient,rolling_abs_return_5d,-0.08265657915962038,0.08265657915962038
pooled,ALL,Ridge,coefficient,return_lag_1,-0.0661356607170928,0.0661356607170928
pooled,ALL,Ridge,coefficient,negative_squared_return_t,0.06421717466894561,0.06421717466894561
pooled,ALL,Ridge,coefficient,negative_return_dummy_t,0.05971440057850265,0.05971440057850265
pooled,ALL,Ridge,coefficient,asset_SPY,-0.057008938112425446,0.057008938112425446
pooled,ALL,Ridge,coefficient,rolling_volatility_66d,-0.03490750895967714,0.03490750895967714
pooled,ALL,Ridge,coefficient,abs_return_lag_5,-0.03412965959007993,0.03412965959007993
pooled,ALL,Ridge,coefficient,asset_XLF,0.0299295817234481,0.0299295817234481
pooled,ALL,Ridge,coefficient,asset_KBE,0.02707935638894222,0.02707935638894222
pooled,ALL,Ridge,coefficient,return_t,-0.02282866386129391,0.02282866386129391
pooled,ALL,Ridge,coefficient,abs_return_t,-0.0210916229564997,0.0210916229564997
pooled,ALL,Ridge,coefficient,abs_return_lag_2,0.017347437623552696,0.017347437623552696
pooled,ALL,Ridge,coefficient,return_lag_2,-0.0102533763974576,0.0102533763974576
pooled,ALL,Ridge,coefficient,squared_return_lag_10,0.00926996746305921,0.00926996746305921
pooled,ALL,Ridge,coefficient,squared_return_lag_5,0.009241174384102548,0.009241174384102548
pooled,ALL,Ridge,coefficient,crisis_dummy,0.0,0.0
pooled,ALL,Ridge,coefficient,post_crisis_dummy,0.0,0.0
pooled,ALL,Ridge,coefficient,negative_x_crisis,0.0,0.0
pooled,ALL,Ridge,coefficient,negative_squared_x_crisis,0.0,0.0
pooled,ALL,Ridge,coefficient,period_crisis,0.0,0.0
pooled,ALL,Ridge,coefficient,period_post_crisis,0.0,0.0
pooled,ALL,Ridge,coefficient,period_pre_crisis,0.0,0.0
pooled,ALL,XGBoost,feature_importance,rolling_sum_squared_return_22d,0.1311456710100174,0.1311456710100174
pooled,ALL,XGBoost,feature_importance,rolling_mean_squared_return_66d,0.07937924563884735,0.07937924563884735
pooled,ALL,XGBoost,feature_importance,rolling_mean_squared_return_22d,0.061663489788770676,0.061663489788770676
pooled,ALL,XGBoost,feature_importance,rolling_downside_squared_return_22d,0.04757017642259598,0.04757017642259598
pooled,ALL,XGBoost,feature_importance,negative_squared_return_t,0.045315202325582504,0.045315202325582504
pooled,ALL,XGBoost,feature_importance,squared_return_lag_3,0.04147074744105339,0.04147074744105339
pooled,ALL,XGBoost,feature_importance,rolling_downside_squared_return_66d,0.0404835119843483,0.0404835119843483
pooled,ALL,XGBoost,feature_importance,abs_return_lag_5,0.03911590948700905,0.03911590948700905
pooled,ALL,XGBoost,feature_importance,rolling_negative_share_5d,0.03151310235261917,0.03151310235261917
pooled,ALL,XGBoost,feature_importance,return_lag_5,0.030118538066744804,0.030118538066744804
pooled,ALL,XGBoost,feature_importance,abs_return_lag_1,0.029978008940815926,0.029978008940815926
pooled,ALL,XGBoost,feature_importance,rolling_sum_squared_return_66d,0.029974551871418953,0.029974551871418953
pooled,ALL,XGBoost,feature_importance,rolling_sum_squared_return_5d,0.02987280674278736,0.02987280674278736
pooled,ALL,XGBoost,feature_importance,squared_return_lag_5,0.02916864864528179,0.02916864864528179
pooled,ALL,XGBoost,feature_importance,rolling_abs_return_66d,0.028483174741268158,0.028483174741268158
pooled,ALL,XGBoost,feature_importance,return_lag_2,0.025618553161621094,0.025618553161621094
pooled,ALL,XGBoost,feature_importance,return_lag_3,0.023948362097144127,0.023948362097144127
pooled,ALL,XGBoost,feature_importance,rolling_abs_return_22d,0.021828925237059593,0.021828925237059593
pooled,ALL,XGBoost,feature_importance,rolling_downside_squared_return_5d,0.021553384140133858,0.021553384140133858
pooled,ALL,XGBoost,feature_importance,return_lag_1,0.020674709230661392,0.020674709230661392
pooled,ALL,XGBoost,feature_importance,rolling_mean_squared_return_5d,0.02064540982246399,0.02064540982246399
pooled,ALL,XGBoost,feature_importance,abs_return_lag_3,0.019786182790994644,0.019786182790994644
pooled,ALL,XGBoost,feature_importance,return_t,0.019425351172685623,0.019425351172685623
pooled,ALL,XGBoost,feature_importance,squared_return_lag_10,0.01942283660173416,0.01942283660173416
pooled,ALL,XGBoost,feature_importance,rolling_negative_share_22d,0.018458694219589233,0.018458694219589233
pooled,ALL,XGBoost,feature_importance,abs_return_t,0.015191102400422096,0.015191102400422096
pooled,ALL,XGBoost,feature_importance,rolling_abs_return_5d,0.015112290158867836,0.015112290158867836
pooled,ALL,XGBoost,feature_importance,abs_return_lag_2,0.012350515462458134,0.012350515462458134
pooled,ALL,XGBoost,feature_importance,squared_return_t,0.012318531982600689,0.012318531982600689
pooled,ALL,XGBoost,feature_importance,rolling_negative_share_66d,0.010652052238583565,0.010652052238583565
pooled,ALL,XGBoost,feature_importance,asset_SPY,0.010021037422120571,0.010021037422120571
pooled,ALL,XGBoost,feature_importance,asset_XLF,0.00956454686820507,0.00956454686820507
pooled,ALL,XGBoost,feature_importance,squared_return_lag_1,0.008174889720976353,0.008174889720976353
pooled,ALL,XGBoost,feature_importance,negative_return_dummy_t,0.0,0.0
pooled,ALL,XGBoost,feature_importance,squared_return_lag_2,0.0,0.0
pooled,ALL,XGBoost,feature_importance,rolling_volatility_5d,0.0,0.0
pooled,ALL,XGBoost,feature_importance,rolling_volatility_22d,0.0,0.0
pooled,ALL,XGBoost,feature_importance,rolling_volatility_66d,0.0,0.0
pooled,ALL,XGBoost,feature_importance,crisis_dummy,0.0,0.0
pooled,ALL,XGBoost,feature_importance,post_crisis_dummy,0.0,0.0
pooled,ALL,XGBoost,feature_importance,negative_x_crisis,0.0,0.0
pooled,ALL,XGBoost,feature_importance,negative_squared_x_crisis,0.0,0.0
pooled,ALL,XGBoost,feature_importance,asset_KBE,0.0,0.0
pooled,ALL,XGBoost,feature_importance,period_crisis,0.0,0.0
pooled,ALL,XGBoost,feature_importance,period_post_crisis,0.0,0.0
pooled,ALL,XGBoost,feature_importance,period_pre_crisis,0.0,0.0
